objid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
img9_isl3803,12.89137,0.6795651,0.16911998,1.942435,-0.8595537,-3.193777,-3.6089303,0.3912078,-0.52480793,-0.60557425,0.22048405,2.1207962,-0.43925744,0.18318947,-0.15057167,-0.07017732,1.8638114,-0.8378582,1.3452702,0.5671002,-0.48867851,-0.56039876,-1.5148516,0.373056,0.6038135,1.2084277,-1.0881636,0.5358464,1.2138879,-0.5755479,0.10537946,-0.069857225,0.21185237,0.7562555,0.023808867,-0.5612953,0.77561015,0.36875275,0.3127184,0.6330148,0.25337917,-0.30949396,-0.078693606,0.011676934,-0.6468551,0.5295167,-0.33942452,-0.029233728,0.22723424,-0.43596917,-0.6447174,0.62873495,-0.13569899,0.13957703,0.2753438,-0.6122485
img9_isl3929,8.750279,1.4238154,-1.0460759,-1.427675,2.0104823,0.38929692,-1.1843672,-2.312665,1.1751558,-0.8912633,-2.6474793,1.9172894,1.6190798,-0.60528606,0.11401392,-0.6962235,0.919481,0.78747857,0.1827217,-0.16035965,-1.7763083,1.0699285,0.64506096,1.2084191,-0.77947086,0.3966292,0.91909254,-0.42184284,0.8220113,-0.9246724,0.1274451,-0.7840752,-0.3279673,-0.4308222,-0.39458457,0.34631857,0.396281,-0.06019897,-0.1937916,0.63262504,0.66026103,-0.14109924,0.39274302,-0.30505672,0.62009007,0.100816056,0.6075998,0.2844122,-0.39749932,0.36742303,0.89655423,-0.0270167,-0.112692356,0.44943905,0.31599173,0.20758028
img9_isl3991,-2.769527,-4.1800838,-1.6802236,0.23537016,-5.3463726,-1.2893342,-1.6255326,2.6178932,-1.0215061,0.63605493,0.07918975,1.893988,-1.9633377,1.5706222,2.2658222,-2.1231067,0.055149645,-0.5679071,-1.757576,-0.0648115,-0.15949649,1.4197396,0.17456886,0.04412642,-0.6279022,0.013407052,0.20195305,0.077881664,-0.29122376,0.5951057,-0.69690883,-0.14439729,-0.8256046,-0.5042298,1.2855313,-0.635177,0.19548902,0.7515984,0.4051209,-0.2680027,-0.07561129,0.9839928,0.30098325,-0.2993266,0.61551034,1.0219469,-0.27395424,-0.34354702,-0.3962154,-0.09495586,0.24912792,-0.3993724,-0.075003356,-0.13410969,-0.050183803,-0.007843129
img9_isl4209,-2.0958498,-5.4765353,-2.834395,-0.58865297,-1.5475278,0.6120125,2.144076,0.6178006,2.0489593,0.13622868,-0.6743199,-0.7947901,0.24330595,-0.325741,-0.50413996,-0.2421307,-0.2119165,0.9849696,0.0016443357,0.3817168,-0.8803928,-0.58201087,-0.5030193,0.19305792,0.23316497,-0.3760288,-0.4334768,0.41123044,0.43238732,-0.1543448,-0.16919631,0.64312947,-0.5409475,0.25823826,-0.19705388,0.056661684,0.09503439,-0.30061662,-0.57714486,-0.34059525,-0.82559043,-0.18399486,0.05079181,0.084033266,-0.17084669,-0.5597554,0.072292775,0.0880695,0.2165451,0.23671797,-0.09768758,0.16881719,0.012296855,0.061369568,0.27865723,-0.19005454
img9_isl4231,1.0482413,6.0642505,-5.722696,1.0033703,-1.9497304,0.2191347,-3.0020778,-2.8822734,4.297081,-0.6504977,1.860223,0.7738706,0.33505076,1.8852836,-0.70620036,-0.019133002,-0.4471563,0.7933911,1.2962879,0.163104,-1.7151862,-0.8018202,0.85248643,0.25577134,-0.4185533,-1.4420542,0.11728948,-0.4971767,0.12989756,-0.33223194,-0.7141763,-0.5169032,0.8678066,-0.4431822,-0.8781663,1.0044333,-1.071486,-0.8327986,0.11043167,-0.4360643,0.39215112,0.8175731,1.2092781,0.8419294,-0.052738667,-0.08308253,0.06408203,-0.1986092,-0.6287023,0.22879629,0.3537712,0.35753718,0.5794711,0.12766564,-0.3742336,0.3746128
img9_isl4406,3.3983135,2.1515245,-3.2539244,-2.7921207,1.7211728,1.9180509,-0.68136764,-3.462204,0.49118078,-1.749831,-2.1259809,1.4094824,1.0758185,-0.29164037,0.25376874,-0.60756105,-0.016810387,0.9807346,0.1550269,-0.20949888,-0.74111515,0.4971989,0.42554396,0.4229421,-0.83995146,-0.029995114,0.5563308,0.121341124,0.13586804,-0.34138864,-0.33032855,-0.9213035,0.0012350082,-0.34326273,-0.2876626,0.7142792,0.17861652,0.52825546,0.04227096,0.07379333,0.031874448,-0.08776772,0.32372847,0.2731969,0.5015832,0.10304299,0.203498,-0.2911306,0.0012206445,0.38843924,0.29594523,-0.071908355,-0.20329073,0.16671398,0.1588395,0.45324707
img9_isl4413,-7.606871,7.92848,-2.3840995,5.517351,-1.9032574,-0.8450079,1.2401221,1.6267014,-2.803029,0.11574489,-2.822227,-4.8734074,1.4904752,-0.4800709,1.2524028,-0.8867629,1.9106896,-0.6022416,-0.54170537,-1.8031406,0.93120205,0.7073306,0.5783974,0.34657073,0.68202686,0.6462246,0.19384828,0.7339435,1.1186086,-1.1669648,1.2851825,0.11278087,-0.87530905,1.128162,-1.2804941,0.028589334,-0.07611176,-0.30001578,0.5031254,-0.11735598,-0.024646059,0.57418656,-0.61166304,-0.07074857,0.21435827,0.4132886,0.72842634,-0.14657545,-1.0083255,-1.3637524,0.008983674,-0.028467625,-0.04262179,0.48585927,-0.3204893,0.32654983
img9_isl4670,-4.760161,0.84137595,-0.90765107,-0.36256313,3.4837148,-0.33778358,-4.331628,4.832104,2.8447962,3.3066874,0.36492914,1.8380681,-0.98815423,0.27698666,-1.6077073,1.0573711,-1.5516927,0.3392653,0.57584524,0.49755853,0.9574414,0.11696583,0.23646894,-0.00041395426,-0.8875868,-0.18807381,0.8583716,-0.7472978,0.20171735,-0.86377317,1.1730944,-0.2715584,0.07009065,-1.4970381,0.48842067,1.3291864,-0.5979956,0.4683884,0.56763166,0.8037687,0.59728336,-0.34273115,-0.44026393,0.15337156,-0.28840157,0.22455648,0.09722024,-0.12432669,0.3787176,-0.32526705,0.48101854,0.43634763,0.103508025,0.06621218,-0.55231166,-0.11920347
img9_isl4794,6.186685,-1.3569219,-1.0705498,-3.4675112,2.829159,-0.5123792,-1.5102313,-1.4168572,-0.47532538,0.9375091,-3.9600818,-0.7227088,0.70389897,-0.034713373,1.9985183,2.0641742,-0.08851814,-0.9362742,0.44486934,1.1877434,0.37093478,0.21139383,-0.36492497,-1.1254137,-0.9336156,-0.04977292,-1.1623075,0.27256337,-0.80317307,-0.42354965,-0.925732,0.30127108,0.36385083,0.52596605,0.7600247,-0.61385155,-0.014238358,0.26482496,0.26498604,-0.19514877,-0.21880671,0.32760817,-0.47544658,0.11673494,-0.26766568,0.47682518,0.19480726,-0.31201676,0.66542876,-0.33703357,-0.08342354,0.45138094,0.17737693,0.07137528,-0.19812989,-0.11162381
img9_isl4820,-1.4250089,5.410431,-1.4955735,-4.354411,3.4213526,3.0075114,1.3745439,-2.2351804,0.6931958,-2.8380136,0.15794653,2.0361986,-0.974626,3.1498828,-0.28165478,-1.7178603,0.40797657,-0.90938157,-0.36614782,0.045505762,-0.92880005,0.16735129,1.1282216,0.0028635561,0.7581296,0.629024,0.19063452,0.92483467,0.20642889,0.86377656,0.1249246,0.46275127,0.7173491,0.7236296,-0.016076595,-0.105649695,0.3511212,-0.19138744,0.09765917,-0.26831588,0.30480295,0.56978357,-0.075965814,0.49263513,-0.8266444,-0.238321,-0.18605416,0.55137646,-0.85312515,-0.5406986,0.105409116,0.6037246,0.7254642,-0.018119156,-0.14688942,-0.22843865
img9_isl4866,10.525873,-3.8955388,-3.4055028,3.0592492,3.3308556,-4.4669847,2.010797,-1.523325,-0.066117704,0.7594593,2.0582235,-0.42887253,0.621971,0.4959026,0.81909245,0.63354266,-0.33533382,0.06781227,-0.26343852,-0.89230466,0.50129575,-0.21750562,0.346474,-0.37142572,0.06759089,0.7473358,-0.070860565,-0.617782,0.08900619,0.5020555,0.3624157,0.45722586,0.01622346,0.5209176,0.5239816,0.15343924,0.2256737,-0.11183033,0.19364652,-0.024434097,0.15867656,0.17889202,-0.07197604,0.3872427,0.23088104,-0.3122053,-0.027027935,-0.02352158,0.1956296,-0.35394296,-0.08426786,0.3509927,-0.007053733,-0.45191002,-0.10112244,-0.14810492
img9_isl4891,-7.0504203,2.574082,1.6653117,6.2840576,-6.200214,-3.3694315,-3.680451,0.77363425,0.94988143,-0.316536,-2.560163,-0.5665671,-0.45963556,2.0313244,3.9297526,0.282893,-2.4912448,1.8129075,-1.8733323,0.44726634,-0.33015683,-1.1663916,1.765645,1.5403253,1.5762012,-0.6557213,0.8277633,-0.76574916,0.0909856,1.6257954,-0.034495085,0.26094604,0.7788759,-1.2542759,1.3660848,-0.0074061193,1.1392688,-0.21294597,-1.5005186,1.3486043,-1.0481368,-0.46544743,-0.86125386,-0.62384284,0.12732416,0.09957971,0.32288343,-0.9272851,-0.52574897,-0.23511899,-0.8287795,-0.3116755,0.31640875,0.17986473,1.009618,-0.78863424
img9_isl4914,4.1858954,2.551105,-7.429219,2.7767045,-2.4415727,-2.0775807,-6.4565935,-1.9097526,0.4914316,-0.296866,1.0988822,-1.3467052,-0.65414053,-1.7334872,-1.074586,0.7552317,0.4718909,0.43551123,0.9579176,1.257956,-0.7697466,-2.3590384,-0.46454167,0.6153152,-0.68976396,0.72484875,0.5386198,0.94698066,-0.56512743,0.5340782,-1.300759,0.45047057,0.47019953,0.19886418,0.58280146,-0.7153057,-0.42889675,0.22130424,-0.06387806,0.17130631,0.13003016,0.1354807,0.34597117,0.036351215,-0.09446262,-0.33956027,-0.13552961,-0.46211115,-0.1814399,0.21899855,0.30647597,0.036889225,0.39280808,0.110847354,0.50309575,-0.0045457184
img9_isl4971,1.0865029,4.1962323,-7.6726446,1.886101,1.1230836,2.839363,-0.63026977,-3.2794628,0.2599517,-3.5301023,1.1879351,2.324668,-1.8315423,-0.28602156,-1.5720252,-1.27331,-2.0909386,2.2451417,0.45294154,0.87576956,-0.29778394,0.5709923,0.2852503,-0.1031138,0.31871837,0.18628436,0.0038493276,-0.18897873,-0.60977703,-0.56754655,-0.4473893,-1.189001,1.1051514,-1.0643297,-1.0842954,0.85345244,-0.44570455,0.35001066,0.046829402,-0.2379806,-0.3473629,0.12476838,0.75993514,0.92526096,-0.1079382,-0.33920425,0.45072275,-0.24001999,0.31219476,-0.04426439,0.13228695,-0.21596405,-0.034740746,0.59258175,0.1991516,0.19728054
img9_isl4982,-2.4749281,-5.1092825,-2.7461371,0.116089106,-3.8456547,-0.39177716,-0.26817596,2.0863626,-0.3328216,0.7611603,0.49178126,1.1383674,-1.8390374,0.42183948,1.3715785,-1.4599655,0.3034373,-0.7466364,-1.4342619,0.24672025,-0.24333715,1.2612405,-0.22959305,-0.13824007,-0.4779517,0.03392923,-0.19915342,0.39132607,-0.04910367,0.18229896,-0.45353276,-0.20618096,-0.745637,-0.14884235,0.4793199,-0.32200065,-0.01820141,0.7754699,0.6975336,-0.18317983,0.092127234,0.5509629,0.21692502,-0.20348614,0.20701379,0.44005498,-0.34317535,0.08952695,-0.25283563,0.08759521,0.4229929,-0.040653586,-0.003880769,-0.14781737,-0.1916399,0.18505211
img9_isl4992,-7.0745525,-2.4922252,9.242857,0.8018327,5.552277,-0.72697246,-4.5749598,-1.6301632,-1.1023407,-1.4903898,3.3127809,-2.1809053,-0.96660215,-0.94917566,1.4415746,-0.556631,-0.543103,1.8272259,0.89402974,0.592709,-1.7435006,1.3438956,-0.38006818,-1.0163877,0.029238284,-0.85265636,-0.046736598,-0.44701236,0.06495177,0.32675242,-0.025087327,0.06553209,0.059860438,0.2347814,-0.67348146,0.326567,1.0028024,-0.29389715,0.3492216,-0.83917445,0.22751036,0.08867782,-0.2397885,-1.2114315,0.26183397,0.25523308,-0.45892194,0.02018708,-0.24217463,-0.12812814,0.04478373,0.48397806,0.10867411,-0.2803291,0.0070393384,-0.37889272
img9_isl5069,-3.9815865,1.4038485,-4.5106535,2.0529797,1.4334431,2.875482,4.547351,0.39774197,-1.3450036,-2.5958362,-1.2941613,0.63786626,0.1104607,0.26920462,0.038432244,-1.3132117,-0.50677997,0.5952904,1.7471942,-0.16593248,-0.6829265,-0.030699998,-1.7326454,0.04451078,-0.4844994,0.45625925,0.68841773,-0.2829349,-0.2004292,-0.52847683,0.24193099,-0.28702962,0.79170007,0.30727732,0.06855455,-0.18977228,-0.21450777,-0.2448042,-0.13465649,-0.83911186,-0.3867774,0.06426352,-0.48328972,-0.06806134,0.08040562,0.06140785,-0.09734355,0.3606187,0.29963365,-0.4373129,0.18643424,0.12804833,-0.08452204,-1.0828799,-0.005004823,0.5506642
img9_isl5101,8.077292,3.8130698,1.2058789,-2.5688217,-0.33837283,2.1537135,-2.416692,-0.76081514,0.25285697,0.741342,-2.4081798,2.5169086,0.9350946,-1.7569066,0.11983365,-0.024721041,0.6427798,-0.23495713,-0.39318156,0.893635,-1.0789346,0.776594,-0.25416684,-0.33685604,0.3319399,-0.0046667457,-0.40729886,-0.66815895,1.1460482,-0.12430912,0.72305965,-0.34231576,0.71699816,0.97723705,0.6495048,-0.6922896,0.10203701,-0.83644384,0.22512162,0.5469504,0.12666705,-0.5750693,-0.3102726,-0.18043542,0.45328027,-0.1240429,-0.18817437,0.3089948,-0.018511042,-0.57076186,0.9918016,0.9391347,0.6528431,-0.3836431,-0.0697335,-0.058427587
img9_isl5181,9.368594,-3.8953252,-3.4409451,2.309851,2.7610848,-4.3119116,1.690061,-1.3618033,-0.4451064,0.3575197,1.873215,-0.26647854,0.46605945,0.28300333,0.8900437,0.57403696,-0.22006989,-0.022876672,-0.30166543,-0.9575753,0.41598478,-0.1286393,0.29127538,-0.5950674,0.33739257,0.6256347,0.2950861,-0.54018766,-0.11067014,0.6130288,0.27852854,0.092505336,-0.24046627,0.030999565,0.12285744,-0.036048632,0.0005328357,-0.299304,0.25420493,0.003696911,-0.0071823,0.1099205,-0.07171678,0.3007299,0.1580376,-0.22154158,0.018604308,-0.019099455,-0.06069693,-0.12583932,0.040934797,0.016501233,0.0033275485,-0.40771386,-0.14648068,-0.079091206
img9_isl5267,8.689515,1.717395,7.259645,-1.7276608,-4.8242764,5.087359,2.7020833,4.316313,1.2660831,-0.9991293,1.5495687,-2.068667,-0.46859688,-2.4196212,1.3002872,-0.9524399,-1.9810024,-0.58561313,1.7914592,-0.78942037,1.5845482,-0.9377278,1.8425987,-0.4759911,0.929664,1.4549204,0.77528155,-0.02490336,-0.8449045,0.70133656,-1.4200363,0.34240973,0.017117321,0.21844253,0.30298004,0.6374134,0.47994465,0.2706348,0.2125906,-0.67522717,0.3758462,0.3628772,0.120627254,0.3998135,-0.7049741,-0.29706234,-0.26470172,-0.11623195,0.17649892,0.14436132,-0.006466535,0.021889031,-0.08257368,0.3711717,-0.539474,0.1341118
img9_isl5316,-6.894763,-5.9524484,7.871531,2.6365235,2.6956666,1.4962156,-3.9871848,-3.1498265,-2.1676574,1.0560822,1.6764835,-1.0222908,-0.68764764,0.44764876,0.713689,-0.24096027,0.033934474,1.5811014,2.181465,0.27751404,-0.6370463,0.6750518,0.9364469,-0.4382501,-0.29539973,0.14554036,-0.12683034,-1.1075304,-0.32364303,0.38905963,0.75173867,-0.6486765,-0.3045758,0.03659071,-0.41404215,-0.3907279,0.06381193,0.034640394,0.22607869,-0.53634447,0.1485709,-0.10266779,-0.025725827,-0.55840176,0.055722535,0.10926291,-0.9797648,0.1721659,0.19767168,0.19587274,-0.4056698,0.61958325,-0.022771358,-0.10415636,0.37135038,-0.10775536
img9_isl5410,-3.2562046,4.4625196,-0.4242396,-4.5887756,5.121388,1.1153421,0.18943474,2.103821,1.2926582,3.4358807,-1.3941675,0.096434,4.4430823,-0.39130163,-1.1013224,-0.7979989,-1.0362804,-2.030647,-1.4190277,-1.9464719,-1.4108247,-0.44444588,1.1596375,-0.23865464,0.9388139,1.1666007,-0.050628543,0.3898459,-0.3661145,-0.7716314,0.78249955,-0.87078667,-0.42027172,-0.56923723,1.8080533,-0.25780725,0.4920807,0.14127713,1.1372597,0.41191018,-0.5685576,-0.08111465,-0.1472579,0.2909756,0.31303692,0.96340734,0.24396068,0.002376467,-0.2013417,0.79945254,-0.0943388,-0.21450306,-0.15357174,-0.21397683,0.36483392,-0.44881976
img9_isl5445,17.619873,-1.4749475,-0.88766,5.256157,4.497602,-4.7585435,1.338102,-1.6639974,-1.106351,1.4317989,1.3144108,0.024088383,0.19562739,2.082705,0.19369029,1.4631778,-0.36091667,0.44301295,-1.2783332,-1.1470587,0.47209188,0.35444123,-0.5696663,-0.43156633,0.30371258,0.42777616,0.28734377,-0.6590764,-0.8051583,-0.32472926,0.14372644,-0.17332996,-0.5240721,0.36498898,0.5175044,0.4523995,-0.11324826,-0.15625343,0.031003624,-0.58328164,-0.30730784,0.030723631,0.0098075345,0.021811698,-0.40228757,-0.23309597,0.049268484,-0.3273012,-0.29749915,0.13610011,0.19584605,-0.18100268,0.31881738,0.04464516,-0.13678935,0.18420987
img9_isl5553,-0.2953478,-6.002262,-3.6082377,-1.42662,0.03179735,-0.27765507,2.7776377,0.27466604,0.35714996,0.022956848,1.174234,-0.9481555,0.23911336,-1.1104285,0.3660819,-0.4950235,0.013807058,-0.28252515,-0.23344512,0.27464104,0.5580992,-0.071016684,0.19984576,-0.3231474,-0.071490586,-0.75212705,0.3227222,-0.2121823,0.30840433,0.39246053,0.59001005,0.07435846,0.46503192,-0.18813142,-0.17375514,-0.03619681,-0.020362139,-0.29981977,-0.15483895,0.3965196,-0.055259243,-0.20128013,-0.15040162,-0.16098973,-0.02411002,0.13538677,-0.2787641,0.029250167,0.025369644,0.06894104,0.099104606,-0.09847666,-0.22961329,0.013117284,-0.1261316,-0.008648902
img9_isl5556,7.1160607,-2.4481215,-3.856454,-0.019725323,1.3044634,-3.3021424,-1.8128481,-1.0564711,0.67736745,-0.46790215,-0.20587862,1.2161891,0.17476362,-0.84357554,0.32790732,0.17961998,0.65986514,-0.49414015,1.6835654,0.056412637,0.11314114,0.3828888,-0.28186607,0.40306175,0.053471625,0.6860006,-0.50994784,0.47661856,0.08100145,-0.34821707,-0.30217135,-0.374029,0.025816172,-1.220809,-0.7302581,0.56618357,0.10008621,0.29781625,0.26307642,-0.10883016,0.16704237,-0.27730364,0.10823835,-0.21047395,0.2766046,-0.11212465,0.34579277,0.2831914,-0.47207415,0.0054096133,-0.3047661,-0.46984613,-0.12687856,0.53458786,0.15588042,-0.032120198
img9_isl5588,3.3560305,-4.218942,-3.469654,-1.8979428,2.1572778,-1.5974783,0.95547384,-0.82546854,0.17338777,-0.47715086,-0.19999564,-1.0269098,0.44449723,-0.3153883,0.9536346,0.71839035,-0.2939793,-0.30653018,0.6714412,0.1108349,1.3567001,0.21915507,0.5797913,-0.061797947,-0.17896444,-0.4692354,0.3622359,-0.09240167,-0.17476502,0.16126895,-0.3271597,0.16574746,0.44503528,-1.0229086,-0.3000506,0.15307325,-0.19544089,-0.16365829,-0.16345766,-0.038306355,-0.118108794,0.27945912,-0.057005353,-0.030452285,0.27451408,-0.22940207,0.2486291,0.48631182,-0.38007748,0.026257187,-0.08328037,-0.336309,-0.5172347,-0.3928555,-0.07347253,-0.10426767
img9_isl5618,-4.0781455,3.2972898,-6.313806,5.2855873,-1.3624659,2.6000319,3.6055567,-0.2695186,-0.086034596,-3.4831288,-0.7236587,-0.4214446,-0.25759536,0.45364213,0.0575578,-0.9275965,-0.89110327,2.0251927,1.3608364,0.35386556,-2.6170642,0.91621655,-1.337523,-1.0345229,0.70311326,0.9787451,0.25451052,-0.026954364,-0.85987955,-1.2736468,-0.14688727,0.43756694,1.0544469,-0.67615825,-0.21748713,0.6306736,-0.7292616,-0.014097482,0.27852207,-0.20591232,-0.72555864,-0.5460218,0.17587173,0.67295724,0.08992553,0.19421156,0.1386841,0.6487211,1.0792993,0.42035538,0.1760816,0.0072282255,-0.13860384,-0.83015835,-0.17431663,-0.69158816
img9_isl5692,-7.0296082,15.193675,2.8128777,1.3279104,-1.3008318,-4.497902,5.8769073,-2.9736156,2.1273775,-0.83182967,0.7234693,0.98284113,-0.91127545,0.20570199,-0.9392972,0.23670931,2.8281465,0.84594953,1.2542009,3.3487785,1.0590745,0.25102755,1.3270245,-1.0045191,-0.26064223,-0.57728827,-0.9797618,-0.42932296,-1.0367577,-0.01867348,-0.41155896,-0.86265355,-1.7952478,-0.18454266,0.44225523,0.04875922,0.7319647,-0.5005379,0.21305531,1.2927397,-0.2450514,0.042435437,-0.6718918,0.2200494,-0.5246416,0.3203406,0.13474861,-0.51716053,0.29822245,0.9677544,-0.38852626,0.09837404,-0.67571104,-0.7800498,0.09712708,0.46078008
img9_isl6009,3.5128212,4.23438,-3.6491418,-2.6869056,2.693483,3.7953742,-1.4248371,-3.9620943,-1.5735664,-1.3020289,-1.5121815,1.8024758,-0.3690185,-1.2718399,-0.48826504,0.21034421,-0.5671128,1.1492846,-1.8211153,0.6796804,0.90115696,-0.008977886,0.9141957,0.12056431,0.39021215,-0.12603396,-0.28211224,0.28428307,0.69970214,0.4588409,-0.25732657,0.0659734,-0.023999631,0.5943426,0.36362675,-0.15261865,0.69056183,-0.006656803,0.32247043,0.0014814809,-0.079108,-0.029743671,-0.20308524,-0.23268673,-0.017918348,-0.0013655722,-0.20668098,-0.28228724,0.056742027,0.25758386,0.021703713,0.39061752,-0.038282275,-0.031008303,-0.5813401,-0.2641077
img9_isl6016,-2.5830655,-1.8360345,0.18091714,-5.51509,3.4169629,1.6358265,-0.5801272,1.3436224,0.12309754,-0.93027866,-0.7629892,-1.5900718,-1.1800146,1.8086776,0.28671873,0.15904142,0.3366095,-0.34939003,0.09393401,0.81225985,0.2036514,-0.22212535,0.18546683,0.9037105,1.5531714,0.2347418,0.020409763,-0.05572706,-0.4572812,0.5513269,0.5853231,0.7479912,-0.44781035,-0.3387419,-0.17175075,-0.0029953308,-0.3112263,0.42202684,0.10443273,-0.1789563,-0.39745843,0.7159277,0.41337264,0.03649099,-0.4817721,0.51672566,0.12566605,0.1271762,0.11275719,-0.32284102,0.08315564,-0.08901358,0.20475209,-0.01109688,0.1315125,-0.05259955
img9_isl6033,2.74995,4.229604,-7.783086,0.67828965,-1.0354295,2.3419807,-4.8967533,-3.899931,-2.1878557,-1.5131094,1.471568,-1.0527711,-0.5417567,-4.323643,-2.1939936,-0.11733158,0.13145044,0.39011368,-1.9022936,-0.4286986,2.1518307,-0.22262679,0.41447723,0.41321746,0.12265533,-0.14020005,-1.4986806,0.221988,-1.9548123,-0.013133109,-0.16841629,0.3830166,-0.5862628,-0.26574883,0.05155602,-0.7016035,-0.42291215,0.5191095,0.21576476,-0.5930086,0.17959136,0.2173981,-0.3260819,-0.9373386,-0.50992155,-0.24051517,-0.16541457,-0.44731414,0.52638996,0.37909016,0.10738264,-0.48593485,0.1071468,0.45767915,-0.10102171,-0.7767549
img9_isl6094,8.64045,2.7367325,1.376368,-2.7505207,-0.83060706,2.1448162,-3.1562796,-1.3873949,-0.24104154,-0.07369906,-3.1480331,1.2150923,-0.21222752,-1.1246983,1.4052883,0.94739604,1.1517758,-0.20622087,-0.7062093,1.0795491,-0.1160994,0.18142489,-0.6503492,-1.4334491,-0.42725796,0.13877714,-0.57767326,-0.71542364,0.779049,-0.20050704,0.26407316,-0.23952916,-0.41613477,0.08012573,-0.55398464,0.12567286,-0.51484185,-0.20636839,-0.26197532,-0.28074536,-0.85048336,0.419109,0.031214781,0.49847355,-0.20839319,-0.35342652,-0.2556481,-0.033264033,0.15208891,0.22793701,0.36427945,0.5300616,0.086186945,0.24274674,-0.29876572,0.14584692
img9_isl6126,-1.4585779,-3.7513146,-3.8914862,0.014827967,-3.9822662,-1.4196581,-1.8780377,2.2573328,0.8100079,0.71071965,0.48630002,1.163952,-2.1145756,0.2476355,1.2952353,-1.7449071,-0.3392043,-0.47899896,-0.54822826,0.6955295,-0.24033865,1.2254218,-0.5088766,-0.41908023,-0.22065371,0.15289855,0.079924375,0.53152794,-0.4471763,0.43379873,-0.20924224,-0.23374552,-1.0775177,-0.33795637,-0.15217873,-0.081890985,-0.39034122,0.75435853,-0.01713866,-0.15435824,-0.092843086,0.14888924,0.12552348,-0.12378843,0.3259169,0.15607984,-0.41005406,0.10468416,-0.14832199,0.011861712,0.30285826,-0.06517126,0.31794107,0.10951409,-0.121589884,0.15247872
img9_isl6212,-6.830569,16.73279,-3.8260183,4.3627157,-5.0850215,-0.5609623,2.3210042,-2.9134326,-2.1038713,2.3072507,1.1180449,-3.8304577,1.2302346,4.0950723,0.43856996,-1.9439312,1.9982245,1.493794,2.2660587,0.5524692,1.0297313,1.2049236,-0.97612697,-2.4452846,-0.28326327,-1.8363099,0.6812616,-0.142586,1.2737334,0.40959388,-1.8567739,1.2195616,0.66235083,-0.45631307,0.6645287,1.1018816,0.46463007,0.666234,0.44660163,1.1945888,-0.10651353,0.21008456,-0.17184576,0.3447926,-0.17254004,0.35713428,0.5663098,-0.6370938,-0.70968586,0.017642707,-0.00014069397,0.49478218,-1.0108976,0.300584,-0.17305967,0.085081086
img9_isl6333,8.569663,-3.2130804,-1.5414631,1.0244119,1.8991668,-2.3123345,1.8321704,-0.52509975,0.1288529,-0.6782664,1.3895658,-0.87752473,1.0424815,0.30324084,0.2672093,-0.25441793,0.48306355,-0.19505161,0.27586454,-1.3034985,0.28839675,0.29392868,0.6757155,1.4562328,0.47954163,-0.10099992,0.0062097907,-0.5006363,0.1571661,0.6415613,-0.5576138,0.2683859,0.06628987,-0.34996694,0.05327803,0.17038694,0.1412403,0.2559921,-0.15297443,0.502599,0.24839273,0.43004352,0.3319304,-0.48807758,-0.103589386,-0.54600525,-0.06982432,0.22303522,0.40153778,0.21541241,-0.4865497,-0.06521404,-0.7015418,-0.6412726,-0.10331218,-0.2290998
